CARA_U1_NPT,90.19999695,90.19999695,90.19999695,23,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695
CARA_U1_T1,93,93,93,92.90000153,92.80000305,92.80000305,92.80000305,92.59999847,92.59999847,92.5,92.59999847,92.70000458,92.59999847,92.90000153,92.59999847,92.5,92.09999847,92,92.20000458,92.09999847,92.09999847,92.30000305,92.30000305,92.5,92.5,92.40000153,92.20000458,92.09999847,92.40000153,92.5,92.09999847,92,92,92.09999847,92.09999847,92.09999847,92.20000458,92.5,92.5,92.5,92.5,92.40000153,92.20000458,92.30000305,92.40000153,92.5,93.09999847,93,92.59999847,92.59999847,92.59999847,92.59999847,92.70000458,92.80000305,92.70000458,92.59999847,92.5,92.5,92.30000305,92.20000458,92.5,92.59999847,92.70000458,92.59999847,92.70000458,92.59999847,92.59999847,92.70000458,92.59999847,92.5,92.40000153,92.40000153,92.5,92.59999847,92.80000305,92.80000305,92.59999847,92.70000458,92.59999847,92.59999847,92.59999847,92.40000153,92.70000458,92.59999847,92.70000458,92.90000153,92.90000153,92.80000305,92.80000305,92.70000458,92.70000458,92.80000305,92.70000458,93,93.09999847,92.70000458,92.59999847,92.70000458,92.59999847,92.59999847,92.80000305,92.90000153,92.90000153,92.80000305,92.59999847,92.80000305,92.90000153,92.80000305,92.80000305,93,93.09999847,93,93.09999847,92.90000153,92.80000305,92.70000458,92.59999847,92.59999847,92.59999847,92.5,92.20000458,92.40000153,92.59999847,92.59999847,92.5,92.5,92.5,92.59999847,92.5,92.5,92.59999847,92.5,92.59999847,92.5,92.5,92.30000305,92.5,92.59999847,92.5,92.70000458,92.90000153,92.70000458,92.59999847,92.59999847,92.70000458,92.70000458,92.40000153,92.30000305,92.40000153,92.5,92.59999847,93,92.70000458,92.40000153,92.30000305,92.40000153,92.5,92.40000153,92.59999847,92.59999847,92.59999847,92.70000458,92.59999847,92.40000153,92.40000153,92.40000153,92.5,92.20000458,92.20000458,92.09999847,92.20000458,92.59999847,92.80000305,92.59999847,92.40000153,92.40000153,92.5,92.30000305,92.30000305,92.09999847,92.20000458,92.09999847,92.09999847,92,92,91.90000153,92,92,92.09999847,91.90000153,91.90000153,91.90000153,92,92.09999847,92.30000305,92.09999847,92.09999847,92,92.09999847,92.20000458,92.09999847,92.20000458,92.09999847,92,91.80000305,91.80000305,91.90000153,91.90000153,92.09999847,92.09999847
CARA_U2_NGP,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.26490021,90.6375885,91.298172,92.24433136,93.39067841,94.52026367,95.01271057,95.01252747,95.01238251,94.98117828,94.75186157,94.3935318,94.01654816,93.70113373,93.44290924,93.2406311,93.04727173,92.85472107,92.6621933,92.45823669,92.26818848,92.11392212,91.97684479,91.84679413,91.71677399,91.59018707,91.45544434,91.31233978,91.16526794,91.00998688,90.83298492,90.66725159,90.51206207,90.36911774,90.21976471,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695
CARA_U2_NPT,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.26522064,90.63835907,91.29940033,92.2459259,93.39252472,94.52231598,95.01271057,95.01252747,95.01238251,94.98090363,94.75140381,94.39276886,94.01604462,93.70059204,93.44241333,93.2403717,93.04689026,92.85432434,92.6618042,92.45806122,92.26795959,92.11360931,91.97647095,91.84658813,91.71649933,91.58992767,91.4551239,91.31209564,91.16505432,91.00966644,90.83269501,90.66707611,90.51194763,90.36876678,90.21942902,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695,90.19999695
CARA_U2_SUCTEMP,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.5,83.59999847,83.59999847,83.59999847,83.70000458,83.59999847,83.70000458,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.70000458,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.70000458,83.70000458,83.70000458,83.70000458,83.70000458,83.70000458,83.80000305,83.70000458,83.80000305,83.80000305,83.80000305,83.90000153,83.90000153,84,83.90000153,84,83.90000153,83.80000305,83.90000153,83.90000153,83.80000305,83.90000153,83.90000153,83.90000153,83.80000305,83.80000305,83.90000153,83.80000305,83.80000305,83.80000305,83.80000305,83.80000305,83.90000153,83.80000305,83.80000305,83.80000305,83.80000305,83.80000305,83.90000153,83.90000153,83.90000153,83.90000153,83.90000153,83.90000153,84,83.90000153,83.90000153,83.90000153,83.90000153,83.90000153,84,83.90000153,84,84,84,84,84.09999847,84,84.09999847,84.09999847,84.09999847,84.09999847,84,84.09999847,84.09999847,84.09999847,84.09999847,84.20000458,84.09999847,84.09999847,84.09999847,83.40000153,81.80000305,80,80.80000305,83.40000153,85.09999847,86.09999847,86.5,87,87,87.09999847,87.09999847,85.59999847,85.80000305,86,86.20000458,86.30000305,86.30000305,86.40000153,86.5,86.5,86.40000153,86.40000153,86.20000458,86.09999847,86,85.80000305,85.70000458,85.59999847,85.40000153,85.40000153,85.20000458,85.30000305,85.09999847,85.09999847,85,84.90000153,84.90000153,84.70000458,84.59999847,84.40000153,84.40000153,84.30000305,84.09999847,84.09999847,84.09999847,83.90000153,84,83.90000153,83.90000153,83.80000305,83.80000305,83.70000458,83.59999847,83.70000458,83.70000458,83.70000458,83.70000458,83.70000458,83.59999847,83.5,83.5,83.5,83.5,83.40000153,83.40000153,83.30000305,83.30000305,83.40000153,83.30000305,83.30000305,83.30000305,83.30000305,83.30000305,83.30000305,83.30000305,83.30000305,83.40000153,83.40000153,83.5,83.5,83.5,83.59999847,83.5,83.59999847,83.59999847,83.59999847,83.59999847,83.59999847,83.70000458,83.80000305,83.70000458,83.80000305,83.70000458,83.70000458,83.90000153,83.70000458,83.80000305,83.70000458,83.80000305,83.70000458,83.70000458,83.80000305,83.80000305,83.80000305,83.80000305,83.59999847,83.70000458,83.59999847
CARA_U2_P1,350.4807739,350.4807739,350.4807739,350.9615173,350.9615173,350.9615173,350.4807739,350.4807739,350.4807739,350,350,350,350,350,349.5192261,350,350,350,350,350,350,350,350,350,350,350,350.4807739,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350.4807739,350,350,350,350,350,350,350,350,350,350,350.4807739,350,350,350,350,350,350.4807739,350.4807739,350,350,350,350,350,350,350.4807739,350.4807739,350.4807739,350.4807739,350.4807739,350,350,350,350,350.4807739,350,350,350,350,350,350,350,351.4423218,358.6538391,366.3461304,370.6730957,373.5576782,375.9615173,377.884613,379.8076782,381.7307739,383.1730957,384.6154175,386.0576782,387.0192566,385.5769348,384.134613,382.6923218,381.25,380.2884521,379.3269348,378.8461609,378.8461609,379.3269348,379.8076782,379.8076782,380.2884521,379.8076782,380.2884521,380.2884521,380.2884521,380.2884521,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,380.7692566,381.25,380.7692566,380.7692566,380.2884521,380.2884521,379.8076782,379.8076782,379.8076782,379.8076782,379.3269348,379.8076782,379.8076782,379.3269348,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.8076782,379.3269348,379.3269348,379.8076782,379.8076782
CARA_U2_T2,180.6000061,180.6000061,180.5,180.5,180.5,180.4000092,180.5,180.8000031,180.9000092,180.9000092,181.1999969,181.3000031,181.3000031,181.3000031,181.4000092,181.4000092,181.4000092,181.5,181.4000092,181.3000031,181.3000031,181.5,181.4000092,181.4000092,181.5,181.4000092,181.4000092,181.4000092,181.5,181.6000061,181.5,181.6000061,181.6000061,181.8000031,181.8000031,181.9000092,181.8000031,181.9000092,182,181.9000092,182.1000061,182,182.1000061,182.3000031,182.4000092,182.3000031,182.4000092,182.4000092,182.5,182.5,182.4000092,182.5,182.6000061,182.6999969,182.6000061,182.8000031,182.8000031,182.6999969,182.6999969,182.6999969,182.8000031,182.9000092,182.9000092,183,183,183,183.1999969,183.1999969,183.1999969,183.1999969,183.3000031,183.5,183.6000061,183.6000061,183.6000061,183.6000061,183.6000061,183.6000061,183.8000031,183.9000092,184,184,183.9000092,184,184,184,184.1999969,184.3000031,184.4000092,184.6000061,184.6000061,184.6999969,184.6999969,184.6999969,184.9000092,185,185.1000061,185.1999969,185.1999969,185.3000031,185.1999969,182.5,177.3000031,169.3000031,157.8000031,152,151,151,151.3000031,152.6999969,155.6999969,160.3000031,167.6999969,171.6999969,173.4000092,174.4000092,175.1999969,176,176.5,176.8000031,176.6000061,176.1999969,175.9000092,175.5,175.1000061,175,174.6999969,174.5,174.1000061,174,173.6999969,173.3000031,173.1999969,173.1999969,173.1999969,172.9000092,172.8000031,172.6999969,172.6000061,172.4000092,172.3000031,172.1000061,172,171.9000092,172,172,172.1000061,172.1000061,172.1999969,172.3000031,172.3000031,172.4000092,172.3000031,172.3000031,172.3000031,172.3000031,172.1999969,172.3000031,172.3000031,172.3000031,172.3000031,172.3000031,172.3000031,172.5,172.4000092,172.6000061,172.4000092,172.5,172.6000061,172.6000061,172.5,172.6000061,172.6999969,172.6999969,172.6999969,172.8000031,172.8000031,172.9000092,172.9000092,173,173,173.1999969,173.1999969,173.3000031,173.3000031,173.3000031,173.3000031,173.4000092,173.4000092,173.6000061,173.8000031,173.6999969,173.9000092,173.8000031,173.9000092,174,174,174.1000061,174.1000061,174.1999969,174.1000061,174.1999969,174.3000031,174.1000061,173.8000031,173.6999969,173.4000092,173.1999969,173.5,173.8000031
